"";"1";"2";"3";"4";"5";"6";"7";"8"
"GO:0005689";3,33574560702227e-08;9,2786565502078e-12;0,316010964347573;1,33881123697033e-05;0,00413425776111463;0,129810890014574;0,00038102395982286;0,216636736178827
"GO:0045323";1;1;1;1;1;1;1;1
"GO:0008076";0,997958963414271;1;1;1;1;1;1;0,514777137723946
"GO:0005771";0,617978983333905;0,585023652261444;1;1;1;1;1;1
"GO:0097208";0,511901479992436;0,254044200599247;1;1;1;1;1;1
"GO:0032420";0,2306170828314;1;0,294003460159825;1;1;1;1;1
"GO:0005747";0,903940046454782;0,0212629048370067;1;1;0,130447414550432;1;0,00137004822376859;1
"GO:0005833";0,761813592450466;0,0171944139062461;0,0146027250579672;0,243184957054126;1;1;0,278645295630543;1
"GO:0005741";0,0138420922413921;0,0465500345594799;0,203499060290003;0,000455241403020927;0,0469530404566751;1;0,0172750845818862;0,0791813403833627
"GO:0005790";0,731554866256288;1;1;1;1;1;1;1
"GO:0005665";1;1;1;1;1;1;1;1
"GO:0015935";0,449915112902417;0,0206164602899966;1;0,10959441137425;0,0665078008138401;1;0,127218137368942;1
"GO:0008180";0,812486871989931;1;1;1;1;1;1;1
"GO:0016580";0,0192855512438825;0,0792323899136204;1;0,207200867520532;1;1;0,23827775387205;1
"GO:0016581";3,39206446791632e-06;0,00349842486405103;1;0,00361865539509674;0,0152013619261949;1;0,000414901452472564;1
"GO:0016605";0,128604634059608;0,755934474267294;0,727351811772652;1;0,677243429758771;1;0,893098931938356;1
"GO:0031262";1;1;1;1;1;1;1;1
"GO:0000785";0,00174103223839459;0,245372185474257;1;0,121781102670552;8,27386180275185e-05;1;1,23587441823422e-06;0,417002525069673
"GO:0036038";0,761813592450466;1;1;1;1;1;1;1
"GO:0015030";0,00302885589792278;1,03918988384516e-05;0,460669831070433;1;1;1;0,0201109887812971;1
"GO:0005642";0,0126867320284166;0,00227003553099092;0,0311386807391872;0,0453665209172313;1;1;0,0529692977444827;0,0201300884091163
"GO:0000124";1;1;1;1;1;1;0,150653148882826;1
"GO:0005643";0,049621450563522;1,84149188333165e-05;0,0077720112983206;0,106972794622341;0,497920812672211;1;0,00212377651885677;0,0910043837474231
"GO:0002080";0,761813592450466;0,443599450079341;0,172916803922012;1;1;1;1;1
"GO:0005720";0,0796013178215594;0,158438234452257;0,211269195421128;0,294128152867119;0,186589468609645;1;0,0599683545500223;1
"GO:0000801";1;1;1;1;1;1;1;1
"GO:0014704";0,0188127115029283;0,182190545868231;0,0847722408317858;0,0335483570342911;1;0,164421166237877;0,570090636246498;0,270522338661417
"GO:0032587";0,0334798669160556;0,156995356345069;0,0145742479672167;6,50374931536899e-05;0,00136095269337334;1;0,00534484176979778;0,12333213939416
"GO:0031256";0,380060635360767;0,177480211479197;0,0613106983108228;1;1;1;1;1
"GO:0031258";0,000143021247632919;0,000684893955431602;0,0254792725647714;0,0509945166324595;0,0196896780947352;1;0,0673493887432008;0,15018804723493
"GO:0035861";0,313148431580741;0,386472981051252;1;0,207200867520532;1;1;0,23827775387205;1
"GO:0030870";0,301339818325817;1;1;1;1;1;1;1
"GO:0030665";0,173689015899533;1;1;1;1;1;0,298021040417833;1
"GO:0031462";0,56690562240703;1;1;1;1;1;0,173460034070039;1
"GO:0031464";0,225248931306564;0,323487943169753;1;1;1;1;1;1
"GO:0019005";0,573639626544256;0,719363458139356;1;1;1;1;1;1
"GO:0031466";0,511901479992436;1;1;1;1;1;0,150653148882826;1
"GO:0031465";0,0651773672209664;0,177480211479197;1;1;1;1;1;1
"GO:0031463";1;1;1;1;1;1;1;1
"GO:0030891";0,380060635360767;0,177480211479197;1;1;1;1;1;1
"GO:0032588";0,00587489827350513;0,000383324496338629;0,00010035581944545;0,301938410562495;1;1;1;0,3865206354851
"GO:0005834";0,195669860481079;0,0835403484049816;0,00212286969236843;1;0,382525921858708;1;0,614495698801497;1
"GO:0031224";1;0,216696149276497;1;1;1;0,0285388755343498;1;1
"GO:0005814";0,00927670114879049;1;1;1;1;1;0,820390410083946;1
"GO:0005827";1;1;1;1;1;1;1;1
"GO:0008043";1;1;1;1;1;1;1;1
"GO:0070761";0,139983277452323;0,0299558926627494;1;1;1;1;1;1
"GO:0031428";0,000160702947937186;5,13274774041428e-06;1;1;1;1;0,00416358281452615;1
"GO:0031514";0,917179909337236;1;1;1;1;1;1;1
"GO:0032444";1;1;1;1;1;1;1;1
"GO:0005782";0,566688226567938;0,232155944162131;0,425379959466885;0,0457030473053542;0,382525921858708;0,0173678557726994;0,0668517398909577;0,0487133084036102
"GO:0016591";0,439621580342284;1;1;1;1;1;1;1
"GO:0016461";0,181876625504869;0,289613246565046;1;1;0,0918598210829029;1;0,173460034070039;1
"GO:0031941";0,136674453337687;0,210808906152223;0,24784849440566;0,0631070755311118;0,0246594301291791;0,0990162415918389;0,387379748255458;0,0140062637323387
"GO:0005744";0,269235733418922;0,0654001130278689;0,132705657738346;1;0,116525742928437;1;1;1
"GO:0042719";0,449915112902417;1;1;1;1;1;0,127218137368942;1
"GO:0070938";0,212627849762849;0,0930667520337761;0,0311386807391872;1;1;1;1;1
"GO:0030496";0,00747001802891151;7,61112165835595e-05;0,0207120527417854;0,027675029788084;0,0120887694520774;0,11375725457821;0,00035586691348375;0,0810496273229762
"GO:0000932";0,00362613867185666;0,0533228917415256;0,594566591656753;0,734200348846816;0,544151141552701;0,281436666567795;0,000799425806916216;1
"GO:0072372";0,908523321018473;1;1;1;1;1;1;1
"GO:0000788";1;1;1;1;1;1;1;1
"GO:0035327";0,697454029380209;1;1;1;1;1;1;1
"GO:0032580";0,968473975804499;0,970487785537757;1;1;1;1;1;1
"GO:0017119";0,697454029380209;1;1;1;1;1;1;1
"GO:0019031";0,927991877993433;1;1;1;1;1;1;1
"GO:0031526";0,452085225090268;0,284196519289333;0,00317505445167157;0,225136472502559;0,0992364385160298;0,0213090231818738;0,281720524120782;0,0591071144430746
"GO:0031232";0,449915112902417;0,216696149276497;1;1;1;1;1;1
"GO:0016282";3,84974480351344e-11;5,13447543596006e-14;1;1,54584741563659e-05;0,017383462905884;1;0,00688018746644988;1
"GO:0002199";1,28129282333095e-07;6,18362220428247e-11;3,94275572182398e-07;9,76130434471679e-10;2,69560338675278e-09;0,061721363385674;3,55647501855428e-13;0,00527432515426524
"GO:0005892";0,852383302810582;1;1;1;1;1;1;1
"GO:0000242";0,173689015899533;0,470137885433282;0,185903149468489;0,260561098611912;1;1;0,298021040417833;0,123848763573216
"GO:0005585";1;1;1;1;1;1;1;1
"GO:0002945";0,212627849762849;1;1;1;1;1;1;1
"GO:0019908";0,301339818325817;1;1;1;1;1;1;1
"GO:0000015";0,380060635360767;0,177480211479197;0,0613106983108228;0,0886791457291207;0,0535685824804449;0,0228964533956244;0,10313773298332;0,0398568933933343
"GO:0030669";0,00115122417147905;0,00572583272847623;1,57533148888838e-05;0,556543964964171;1;1;1;0,29964092180768
"GO:0042613";0,0876576721952394;0,0422701963522023;4,01052248233025e-06;1;1;1;1;1
"GO:0005902";0,0270617669589556;0,00423559863074436;0,406881134033289;0,039386185836802;0,074518129589503;1;0,00174406082512876;0,285229172154824
"GO:0005911";0,137668511830847;0,203737634935719;0,00195263861991321;0,854947613143049;0,681673076984496;1;0,656828662697221;1
"GO:0009925";0,0266318423351572;0,732758136702397;0,00847146738202532;1;1;1;1;1
"GO:0097013";1;1;1;1;1;1;1;1
"GO:0043198";0,493604717721424;1;0,397410292989984;0,524506338636321;1;1;1;1
"GO:0031235";0,063864241812479;1;1;0,277539129875267;1;1;1;1
"GO:0043195";0,899690180168719;0,800729263458158;1;0,535434256025443;1;1;1;1
"GO:0048786";0,118310900906698;1;1;1;1;1;1;1
"GO:0030175";0,0623497417929725;0,0364265173234244;0,00131015290969695;0,0311902644414052;0,15871965772466;1;0,40877556849053;0,411029190285551
"GO:0097225";0,139983277452323;1;1;1;1;1;1;1
"GO:0031528";0,063864241812479;0,00349842486405103;0,00122541442619768;0,0398466921882993;0,0152013619261949;1;0,0528899322722126;0,13271756682561
"GO:0000808";1;1;1;1;1;1;1;1
"GO:0005664";0,659023469600262;0,355748921937489;1;1;0,116525742928437;1;0,21725619837826;1
"GO:0005779";1;1;1;1;1;1;1;1
"GO:0071942";1;1;1;1;1;1;1;1
"GO:0000502";0,00635243632173784;3,02460016862035e-06;1;0,0828462035749052;1;1;1,40092246777702e-05;1
"GO:0005761";0,918839016652695;1;1;1;1;1;0,108080446307339;1
"GO:0030176";0,465075011665223;0,134590822257505;0,594566591656753;0,377382087409664;0,544151141552701;0,281436666567795;0,454832555880991;0,440298999928732
"GO:0030864";0,0195174102821634;0,0672740596912376;0,038723186438733;0,0102354769813918;0,00242428529318951;1;0,0156104765934635;0,0171649369701982
"GO:0034706";1;1;1;1;1;1;1;1
"GO:0005736";1;1;1;1;1;1;1;1
"GO:0060205";0,301339818325817;0,136303070325015;0,0463436306244428;1;1;1;1;1
"GO:0042589";0,0517597080997849;0,323487943169753;1;1;1;1;1;0,0781326555956537
"GO:0032154";0,00241677994104994;0,00188881192041639;0,021538364684994;0,0016734787412443;0,0949713200320676;1;0,00330468858890278;0,0564417473455226
"GO:0043235";0,807902848018127;1;1;1;1;1;1;1
"GO:0071141";1;1;1;1;1;1;1;1
"GO:0031429";0,112657290895633;0,0476683937823834;1;1;1;1;1;1
"GO:0030131";0,136674453337687;0,585023652261444;1;1;1;1;0,387379748255458;1
"GO:0070688";0,00773357268957596;0,000307852453452284;0,118873489583513;0,16950970520999;0,00493693595503994;1;0,000974099000058261;1
"GO:0048188";0,269235733418922;0,355748921937489;1;1;0,116525742928437;1;0,21725619837826;1
"GO:0070469";0,181876625504869;0,289613246565046;1;1;1;1;1;1
"GO:0005762";0,833626197023114;1;1;1;1;1;0,0599683545500223;1
"GO:0031314";1;1;1;1;1;1;1;1
"GO:0005791";0,493604717721424;0,455016028408594;0,397410292989984;0,166605297557281;1;1;0,581648938800709;0,27791301379112
"GO:0005614";0,516536321525371;1;1;1;1;1;1;1
"GO:0005596";1;1;1;1;1;1;1;1
"GO:0000421";0,675999513063427;0,62367764928383;1;0,371542440053273;1;1;1;1
"GO:0031410";0,755322402192495;0,917731693807935;1;0,861554883447357;0,690351463291941;1;0,901512479060789;1
"GO:0060170";0,672565545967977;0,769230265611563;1;1;1;1;0,55821360136346;1
"GO:0043186";1;1;1;1;1;1;1;1
"GO:0033391";0,093584940771642;1;1;1;1;1;0,23827775387205;1
"GO:0071778";0,00199703984447299;0,254044200599247;1;1;1;1;1;1
"GO:0033186";0,0352039126369136;0,136303070325015;1;1;1;1;0,078394195441122;1
"GO:0005658";0,301339818325817;0,136303070325015;1;0,0672736702916319;1;1;0,078394195441122;0,0300433950209769
"GO:0033093";1;1;1;1;1;1;1;1
"GO:0031302";1;1;1;1;1;1;1;1
"GO:0016528";0,139983277452323;1;1;1;1;1;1;1
"GO:0043034";0,0113729737922152;0,210808906152223;0,24784849440566;0,341649105787376;0,219516507557392;0,00476003001727292;1;0,167308285677633
"GO:0005898";1;1;1;1;1;1;1;1
"GO:0045095";0,00362521890719078;0,0140224539521122;2,64022846752411e-09;3,01354259420094e-08;0,000307104935356345;1,62264115974452e-33;0,245757913549751;3,44987426483915e-21
"GO:0032982";0,0796013178215594;1;1;0,294128152867119;1;1;1;1
"GO:0022624";1,28129282333095e-07;1,52650397541261e-07;1;0,225401390680392;0,140524068685452;1;5,53072646282725e-06;1
"GO:0016460";9,82949487507199e-05;0,00193759554449094;0,0905459698890556;0,130030669948335;1;1;1;0,0591884554634537
"GO:0071986";1;0,216696149276497;1;1;1;1;1;1
"GO:0070652";1;1;1;1;1;1;1;1
"GO:0008278";0,0651773672209664;1;1;1;1;1;1;1
"GO:0000118";0,908523321018473;0,62367764928383;1;1;1;1;0,419858269413401;1
"GO:0030991";1;1;1;1;1;1;1;1
"GO:0031306";1;1;1;1;1;1;1;1
"GO:0031588";1;1;1;1;1;1;0,21725619837826;1
"GO:0033257";1;1;1;1;1;1;1;1
"GO:0032996";1;1;1;1;1;1;1;1
"GO:0042622";0,23465120431234;1;0,211269195421128;1;0,186589468609645;1;0,33522791700281;1
"GO:0005844";0,000151078052524999;1,95399369736124e-06;0,038723186438733;4,16807340994477e-06;0,00242428529318951;0,00586682681308802;0,0156104765934635;0,0171649369701982
"GO:0045111";0,0136576084654099;0,310597997520598;0,47749598766152;0,242167664637414;0,107922621790436;1;0,0970232055916112;0,341164006982556
"GO:0031594";0,0359416602723204;0,129961655397607;0,003814621080483;0,242167664637414;1;1;1;0,341164006982556
"GO:0034451";0,269235733418922;1;1;1;1;1;1;1
"GO:0016600";0,301339818325817;1;1;1;1;1;1;1
"GO:0005901";0,0361022465833112;0,255902309076478;1,87042851409209e-06;0,7149756703025;1;1;1;1
"GO:0033162";0,615713721135668;1;1;1;1;1;1;1
"GO:0019898";0,519414555383507;0,13856296065198;0,485711784532744;0,250705531948884;0,0195893197793811;1;0,102508732358286;0,347842279261461
"GO:0042641";0,659023469600262;1;1;1;1;1;1;1
"GO:0042555";2,03245795819315e-06;7,12578978628825e-05;0,0905459698890556;3,66632932511341e-08;5,01526454642597e-07;1;8,03313152358384e-08;0,0591884554634537
"GO:0035371";0,225248931306564;1;1;1;1;1;1;1
"GO:0032593";1;1;1;1;1;1;1;1
"GO:0042645";0,000161932947722936;1,10285363160929e-07;0,00030259431959172;9,7697361181742e-09;1,68599900771188e-09;0,0202917972871493;9,5555784380477e-12;2,09923370508599e-06
"GO:0005947";1;1;1;1;1;1;1;1
"GO:0097060";0,449915112902417;0,216696149276497;1;1;1;1;1;1
"GO:0033179";1;1;1;1;1;1;1;1
"GO:0016471";0,615713721135668;0,323487943169753;1;1;1;1;0,195655598363943;1
"GO:0000792";0,552269610211092;1;1;0,310337061949429;0,197716121310639;1;0,0673493887432008;1
"GO:0000178";1;1;1;1;1;1;1;1
"GO:0005746";0,173689015899533;0,00259600810403797;1;0,034671258360699;0,013147231075546;1;5,32148602783098e-07;0,0073811336312073
"GO:0071682";0,00412364107519277;2,51485435488254e-06;7,08443677954824e-05;0,000305519049187344;4,14076253981422e-05;0,0832161837252521;1,48247809267428e-06;0,000424329510080427
"GO:0031838";0,301339818325817;0,136303070325015;0,0463436306244428;1;1;1;0,078394195441122;1
"GO:0005640";0,0379630600102893;0,00399769249741755;0,305094054422987;0,0969063274737354;1;1;0,125814041754973;0,022408553215137
"GO:0005606";0,0352499073209565;1;1;1;1;1;1;1
"GO:0005608";0,212627849762849;1;1;1;1;1;1;1
"GO:0031226";1;1;1;1;1;1;1;1
"GO:0031430";0,00235406972199435;0,0516274273905737;0,24784849440566;0,341649105787376;0,219516507557392;0,0990162415918389;0,387379748255458;0,167308285677633
"GO:0032592";1;1;1;0,149998868698225;1;1;1;1
"GO:0005669";0,908523321018473;0,62367764928383;1;1;1;1;1;1
"GO:0000109";1;1;1;1;1;1;1;1
"GO:0000784";0,731554866256288;1;1;1;1;1;1;1
"GO:0005742";0,56690562240703;0,0406299248044504;1;1;1;1;1;1
"GO:0045277";0,301339818325817;1;1;1;1;1;1;1
"GO:0031228";1;1;1;1;1;1;1;1
"GO:0031672";0,181876625504869;1;1;1;1;1;1;1
"GO:0005859";0,0796013178215594;1;1;0,294128152867119;1;1;1;1
"GO:0002102";5,39805243297258e-05;0,00918783794820908;0,0318266570738991;0,00757888268180407;0,00177065065558665;1;0,00116460735763406;0,0140062637323387
"GO:0016604";0,546174276416903;0,705298142198846;1;0,111579712428576;1;1;0,493731820773267;0,224570606495676
"GO:0030057";0,00191013553515085;0,0188908262464437;0,294003460159825;1;1;1,43303710739869e-07;1;2,3095928130693e-06
"GO:0051233";0,0796013178215594;0,158438234452257;1;1;1;1;1;1
"GO:0001772";0,108959677727298;0,0220262228251861;0,0053713845385073;0,0151154792890851;0,271469637459502;1;0,465381727004167;0,022408553215137
"GO:0031259";1;1;1;1;1;1;1;1
"GO:0097197";1;1;1;1;1;1;1;1
"GO:0032279";0,56690562240703;0,289613246565046;1;1;1;1;1;1
"GO:0030672";0,993431108080577;1;1;1;1;1;1;1
"GO:0072487";0,380060635360767;1;1;1;1;1;1;1
"GO:0036128";1;1;1;1;1;1;1;1
"GO:0031519";1;1;1;1;1;1;1;1
"GO:0005903";1;1;1;0,400081212452034;1;1;0,450617914602028;1
"GO:0034358";1;1;1;1;1;1;1;1
"GO:0022626";1;1;1;1;1;1;1;1
"GO:0034045";1;1;1;1;1;1;1;1
"GO:0016281";6,68754216920051e-06;2,61394317404629e-05;0,132705657738346;0,000909571443323543;0,000199666607102888;1;1,57735695701448e-06;0,087461914893817
"GO:0005889";1;1;1;1;1;1;1;1
"GO:0005832";2,07926644196764e-07;2,23570401526284e-10;7,04583461583383e-06;1,10825367163447e-10;5,54561850412629e-08;1;2,25355158904e-12;0,087461914893817
"GO:0033178";1;1;1;1;1;1;0,0529692977444827;1
"GO:0016469";0,380060635360767;0,177480211479197;1;1;1;1;0,00416358281452615;1
"GO:0001401";1;1;1;1;1;1;1;1
"GO:0016010";0,063864241812479;0,495411774563809;0,019723197853969;0,277539129875267;0,175309068229394;0,00287412484609631;1;0,13271756682561
"GO:0005953";1;1;1;1;1;1;1;1
"GO:0016514";0,0205872827875079;1;1;1;1;1;1;1
"GO:0071564";0,00464943353389682;1;1;1;1;1;1;1
"GO:0071565";0,00723737267023414;1;1;1;1;1;1;1
"GO:0061202";0,615713721135668;0,323487943169753;0,118873489583513;0,16950970520999;0,104277376101169;0,0452730380417893;0,195655598363943;0,0781326555956537
"GO:0070032";1;1;1;1;1;1;1;1
"GO:0060203";1;1;1;1;1;1;1;1
"GO:0070083";1;1;1;1;1;1;1;1
"GO:0032040";0,313148431580741;0,386472981051252;1;0,207200867520532;1;1;1;1
"GO:0000942";0,301339818325817;1;1;1;1;1;1;1
"GO:0097228";1;1;1;1;1;1;1;1
"GO:0005952";1;1;1;1;1;1;0,21725619837826;1
"GO:0005655";1;1;1;1;1;1;1;1
"GO:0016272";1;1;1;1;1;1;0,21725619837826;1
"GO:0010369";1;0,323487943169753;1;1;1;1;1;1
"GO:0005853";1,80762064236142e-05;2,46889194283379e-05;0,0760435939199814;0,000115985225009798;2,47568025984405e-05;0,0285388755343498;0,000184783875061996;0,00099813284758257
"GO:0005955";0,0651773672209664;1;1;1;1;1;1;1
"GO:0044295";0,118310900906698;0,415733267415334;0,159723964016675;0,225401390680392;0,140524068685452;1;0,258735759396297;1
"GO:0042582";1;0,216696149276497;1;1;1;1;1;1
"GO:0042581";1;0,355748921937489;1;1;1;1;1;1
"GO:0005680";1;1;1;1;1;1;0,387379748255458;1
"GO:0005587";0,511901479992436;1;1;1;1;1;1;1
"GO:0001940";0,449915112902417;1;1;1;1;1;1;1
"GO:0005666";0,812486871989931;1;1;1;1;1;1;1
"GO:0060201";1;1;1;1;1;1;1;1
"GO:0071547";0,449915112902417;1;1;1;1;1;1;1
"GO:0030121";1;1;1;1;1;1;1;1
"GO:0033270";0,697454029380209;0,386472981051252;1;1;1;1;1;1
"GO:0001518";0,478951639230301;1;1;1;1;1;1;1
"GO:0005682";0,00199703984447299;0,0299558926627494;1;1;1;1;1;1
"GO:0005579";1;1;1;1;1;1;1;1
"GO:0035145";0,0517597080997849;0,0524903703320925;1;1;0,104277376101169;1;0,0180910840127141;1
"GO:0005922";0,918839016652695;1;1;1;1;1;1;1
"GO:0016035";0,212627849762849;1;1;1;1;1;1;1
"GO:0005577";0,615713721135668;1;1;1;1;1;1;1
"GO:0034704";0,516536321525371;1;1;1;1;1;1;1
"GO:0097381";0,812486871989931;1;0,198686222669606;1;0,175309068229394;1;0,316877279505957;1
"GO:0005964";1;1;1;1;1;1;1;1
"GO:0097038";0,449915112902417;1;1;1;1;1;1;1
"GO:0035749";1;0,216696149276497;1;1;1;0,0285388755343498;1;0,0495715835297722
"GO:0045180";1;1;1;1;1;1;1;1
"GO:0031513";0,449915112902417;0,216696149276497;1;0,10959441137425;1;1;0,127218137368942;1
"GO:0001527";1;1;1;1;1;1;1;1
"GO:0032589";0,449915112902417;1;1;1;1;1;1;1
"GO:0016442";0,00773357268957596;0,0524903703320925;0,118873489583513;0,16950970520999;1;1;0,0180910840127141;1
"GO:0000164";0,0219616206778568;0,0299558926627494;1;1;1;1;0,150653148882826;1
"GO:0005828";0,449915112902417;1;1;1;1;1;1;1
"GO:0035517";1;1;1;1;1;1;1;1
"GO:0060053";0,301339818325817;1;1;1;1;1;1;1
"GO:0030660";1;1;1;1;1;1;1;1
"GO:0071458";1;1;1;1;1;1;1;1
"GO:0031307";0,516536321525371;0,519481313143206;1;1;1;1;1;1
"GO:0044322";1;1;1;1;1;1;1;1
"GO:0097025";1;1;1;1;1;1;1;1
"GO:0070876";1;1;1;1;1;1;1;1
"GO:0030289";0,449915112902417;1;1;1;1;1;1;1
"GO:0030286";0,000567181254506177;1;1;1;1;1;1;1
"GO:0005605";0,761813592450466;1;1;1;1;1;1;1
"GO:0043564";0,0126867320284166;0,00227003553099092;1;0,000525410985063775;0,0271516013297552;1;0,0529692977444827;0,000101838558562139
"GO:0000783";0,0712951239133142;0,0654001130278689;1;0,0169982821651735;0,116525742928437;1;0,21725619837826;0,00349858121034853
"GO:0070419";0,0352039126369136;0,00659411545129826;1;0,0015522221684288;0,0404506689126236;1;0,078394195441122;0,000303475185394938
"GO:0046540";0,00523045805286086;1;1;1;1;1;1;1
"GO:0071001";0,301339818325817;1;1;1;1;1;1;1
"GO:0032045";0,449915112902417;0,216696149276497;1;1;1;1;1;1
"GO:0035102";1;1;1;1;1;1;1;1
"GO:0043194";0,313148431580741;0,386472981051252;1;1;1;1;1;1
"GO:0001725";6,86170919662827e-05;0,000510607368510778;0,129968122622669;2,37301288180674e-07;0,103554280813942;0,206921516706541;0,00414637351204966;0,00765410419940161
"GO:0030863";0,00134743091636901;3,5320298403297e-05;0,00412820332016426;2,81795537517015e-07;0,00017018922327316;1;0,00019496603291978;0,0188469200735578
"GO:0009331";1;1;1;1;1;1;1;1
"GO:0030485";0,0651773672209664;1;1;0,0886791457291207;1;1;1;1
"GO:0032391";1;1;1;1;1;1;1;1
"GO:0071595";1;1;1;1;1;1;1;1
"GO:0060077";0,511901479992436;1;1;1;1;1;1;1
"GO:0071944";0,0378548842821231;0,443599450079341;0,172916803922012;0,243184957054126;0,152278528692074;3,9726168765342e-05;0,278645295630543;0,114889715116138
"GO:0072559";0,380060635360767;1;1;1;1;1;1;1
"GO:0031227";1;1;1;1;1;1;1;1
"GO:0043209";0,761813592450466;0,443599450079341;1;1;1;1;0,278645295630543;1
"GO:0005749";1;0,177480211479197;1;1;1;1;0,10313773298332;1
"GO:0034993";0,139983277452323;0,0299558926627494;1;1;1;1;0,150653148882826;0,0591884554634537
"GO:0031527";0,118310900906698;0,0938701174104269;1;0,225401390680392;0,140524068685452;1;0,258735759396297;1
"GO:0031981";0,112657290895633;0,0476683937823834;1;1;1;1;1;1
"GO:0032993";0,731554866256288;1;1;1;1;0,061721363385674;1;0,105839507704238
"GO:0044194";1;1;1;1;1;1;1;1
"GO:0031904";0,449915112902417;1;1;1;1;1;1;1
"GO:0005838";4,64828093324742e-05;1,20939315131101e-05;1;0,16950970520999;0,104277376101169;1;1;1
"GO:0008250";0,0192855512438825;5,02218896984105e-05;0,146321356831908;0,020928523221127;1;1;0,0280621989341422;0,0966972183815131
"GO:0035097";0,356445660619417;0,415733267415334;1;1;1;1;1;1
"GO:0005639";0,449915112902417;0,216696149276497;1;0,10959441137425;1;1;1;1
"GO:0036126";1;1;1;1;1;1;1;1
"GO:0030134";1;1;1;1;1;1;1;1
"GO:0031305";1;1;1;1;1;1;1;1
"GO:0000940";0,225248931306564;0,323487943169753;1;1;1;1;1;1
"GO:0000307";1;1;1;1;1;1;1;1
"GO:0000176";1;1;1;1;1;1;1;1
"GO:0072357";0,00424390515372395;0,0406299248044504;1;1;0,0918598210829029;1;0,0138118377595502;1
"GO:0042587";0,0219616206778568;0,00193759554449094;0,0905459698890556;0,130030669948335;0,0792707494404232;1;0,0100430797995208;0,0591884554634537
"GO:0005895";0,112657290895633;1;1;1;1;1;1;1
"GO:0005684";0,0126867320284166;0,0930667520337761;1;1;0,0271516013297552;1;0,0529692977444827;1
"GO:0035748";0,56690562240703;0,0406299248044504;0,104821421864734;0,149998868698225;1;1;1;1
"GO:0032584";0,181876625504869;1;0,104821421864734;1;1;1;1;1
"GO:0000145";0,788662926792815;0,470137885433282;1;1;1;1;0,298021040417833;1
"GO:0030314";0,511901479992436;1;1;1;1;1;1;1
"GO:0005774";0,659023469600262;1;1;1;1;1;1;1
"GO:0002133";0,212627849762849;1;1;1;1;1;1;1
"GO:0030061";0,100642725194167;0,0206164602899966;1;1;1;1;1;1
"GO:0031988";1;1;1;1;1;1;1;1
"GO:0031083";1;1;1;1;1;1;1;1
"GO:0000506";1;1;1;1;1;1;1;1
"GO:0033185";1;1;1;1;1;1;1;1
"GO:0030125";1;1;1;1;1;1;1;1
"GO:0071438";0,301339818325817;0,136303070325015;0,0463436306244428;1;1;1;1;1
"GO:0043020";1;1;1;1;1;1;1;1
"GO:0044300";0,301339818325817;1;1;1;1;1;1;1
"GO:0005785";0,301339818325817;1;1;1;1;1;0,078394195441122;1
"GO:0005786";0,00199703984447299;0,0299558926627494;1;0,130030669948335;1;1;0,0100430797995208;1
"GO:0042788";0,100642725194167;0,216696149276497;1;0,00501808314860421;1;1;0,127218137368942;1
"GO:0000813";1;1;1;1;1;1;1;1
"GO:0034663";0,301339818325817;0,136303070325015;0,0463436306244428;0,0672736702916319;0,0404506689126236;0,0172215407645643;0,078394195441122;0,0300433950209769
"GO:0005697";1;0,289613246565046;1;1;1;1;1;1
"GO:0005858";0,00172492047344395;0,470137885433282;1;0,260561098611912;1;1;1;1
"GO:0019866";1;1;1;1;1;1;1;1
"GO:0042101";0,697454029380209;1;1;1;1;1;1;1
"GO:0032009";0,380060635360767;1;1;1;1;1;1;1
"GO:0019815";1;1;1;1;1;1;1;1
"GO:0000276";0,00773357268957596;1,20939315131101e-05;1;0,16950970520999;0,000134470477051707;1;7,16912548891055e-07;0,00273932567877708
"GO:0034361";0,675999513063427;0,0672740596912376;1;1;1;1;1;1
"GO:0034363";0,0651773672209664;0,177480211479197;1;1;1;1;1;1
"GO:0042627";0,731554866256288;0,415733267415334;1;1;1;1;1;1
"GO:0034366";0,615713721135668;0,0524903703320925;1;1;1;1;1;1
"GO:0030877";0,313148431580741;0,386472981051252;1;1;0,128607218501543;1;0,23827775387205;1
"GO:0071203";0,552269610211092;0,175643497214566;1;0,0509945166324595;1;1;0,0673493887432008;1
"GO:0008290";0,225248931306564;0,00504858822152402;1;0,000616870448355844;1;1;0,0180910840127141;1
"GO:0090537";0,212627849762849;1;1;1;1;1;1;1
"GO:0035841";0,212627849762849;1;1;1;1;1;1;1
"GO:0030673";0,356445660619417;0,415733267415334;1;1;1;1;1;1
"GO:0005921";0,833626197023114;1;1;1;1;0,0832161837252521;1;0,141497029508971
"GO:0030992";0,56690562240703;1;1;1;1;1;1;1
"GO:0030127";0,269235733418922;0,0654001130278689;1;1;1;1;0,21725619837826;1
"GO:0001739";1;1;1;1;1;1;1;1
"GO:0030532";0,00464943353389682;0,00129337696985288;1;1;0,140524068685452;1;0,0336976986295894;1
"GO:0005686";0,00523045805286086;0,0127716468624687;1;1;0,00109692820915847;1;0,10313773298332;1
"GO:0005854";0,112657290895633;0,0476683937823834;1;0,0229459659511477;0,0136688872440164;0,00577350111028874;0,0268443128546766;0,0101159634838391
"GO:0000938";0,301339818325817;1;1;1;1;1;1;1
"GO:0034774";1;0,443599450079341;1;1;1;1;1;1
"GO:0036117";1;1;1;1;1;1;1;1
"GO:0030895";1;1;1;1;1;1;1;1
